date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:04:33	104598/104598	---M--	200	added ('OK')	image/jpeg	etag:%225aa6d0c4-19896%22	https://luxurychiangmai.com/wp-content/uploads/2018/03/656457.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/03/656457.jpg	(from https://luxurychiangmai.com/sleep/siripanna-villa-resort-spa/)
13:04:33	105154/105154	---M--	200	added ('OK')	image/jpeg	etag:%225aa6d0c4-19ac2%22	https://luxurychiangmai.com/wp-content/uploads/2018/03/3226656_145_z.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/03/3226656_145_z.jpg	(from https://luxurychiangmai.com/sleep/siripanna-villa-resort-spa/)
13:04:34	531740/531740	---M--	200	added ('OK')	image/jpeg	etag:%225aa6d178-81d1c%22	https://luxurychiangmai.com/wp-content/uploads/2018/03/gal-04.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/03/gal-04.jpg	(from https://luxurychiangmai.com/sleep/siripanna-villa-resort-spa/)
13:04:34	81369/81369	---M--	200	added ('OK')	image/jpeg	etag:%225aa6d0c4-13dd9%22	https://luxurychiangmai.com/wp-content/uploads/2018/03/pic2-swimming-pool-1.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/03/pic2-swimming-pool-1.jpg	(from https://luxurychiangmai.com/sleep/siripanna-villa-resort-spa/)
13:04:35	2733610/2733610	---M--	200	added ('OK')	image/jpeg	etag:%22592a1300-29b62a%22	https://luxurychiangmai.com/wp-content/uploads/2017/05/IMG_20170304_112204.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/05/IMG_20170304_112204.jpg	(from https://luxurychiangmai.com/category/sleep/best-luxury-hotels-chiang-mai/page/2/)
13:04:35	40514/40514	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2006:04:35%20GMT	https://luxurychiangmai.com/sleep/thai-villa-mahabhirom-luxury-hotel/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/sleep/thai-villa-mahabhirom-luxury-hotel/index.html	(from https://luxurychiangmai.com/category/sleep/best-luxury-hotels-chiang-mai/page/2/)
13:04:36	2622/2622	---MCZ	200	added ('OK')	application/json	date:Sun,%2015%20Dec%202024%2006:04:36%20GMT	https://luxurychiangmai.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fluxurychiangmai.com%2Fsleep%2Fakyra-manor-city-hotel%2F	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-json/oembed/1.0/embedf8bd.json	(from https://luxurychiangmai.com/sleep/akyra-manor-city-hotel/)
13:04:36	182602/182602	---M--	200	added ('OK')	image/jpeg	etag:%225aa63920-2c94a%22	https://luxurychiangmai.com/wp-content/uploads/2018/03/akyra-chiang-mai-akyra-manor-suites.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/03/akyra-chiang-mai-akyra-manor-suites.jpg	(from https://luxurychiangmai.com/sleep/akyra-manor-city-hotel/)
13:04:36	39221/39221	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2006:04:36%20GMT	https://luxurychiangmai.com/sleep/dhara-dhevi-chiang-mai-luxury-hotel/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/sleep/dhara-dhevi-chiang-mai-luxury-hotel/index.html	(from https://luxurychiangmai.com/category/sleep/best-luxury-hotels-chiang-mai/page/2/)
13:04:36	204695/204695	---M--	200	added ('OK')	image/jpeg	etag:%225aa63a88-31f97%22	https://luxurychiangmai.com/wp-content/uploads/2018/03/akyra-chiang-mai-akyra-manor-suites-3.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/03/akyra-chiang-mai-akyra-manor-suites-3.jpg	(from https://luxurychiangmai.com/sleep/akyra-manor-city-hotel/)
13:04:37	765293/765293	---M--	200	added ('OK')	image/jpeg	etag:%225aa63920-bad6d%22	https://luxurychiangmai.com/wp-content/uploads/2018/03/akyra-chiang-mai-akyra-deluxe-suites9.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/03/akyra-chiang-mai-akyra-deluxe-suites9.jpg	(from https://luxurychiangmai.com/sleep/akyra-manor-city-hotel/)
13:04:39	855255/855255	---M--	200	added ('OK')	image/jpeg	etag:%225aa62ffc-d0cd7%22	https://luxurychiangmai.com/wp-content/uploads/2018/03/akyra-chiang-mai-dining-rise-bar-2.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/03/akyra-chiang-mai-dining-rise-bar-2.jpg	(from https://luxurychiangmai.com/sleep/akyra-manor-city-hotel/)
13:04:40	202418/202418	---M--	200	added ('OK')	image/jpeg	etag:%225a33156c-316b2%22	https://luxurychiangmai.com/wp-content/uploads/2017/12/IMG_20170318_102220-869x1024.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/12/IMG_20170318_102220-869x1024.jpg	(from https://luxurychiangmai.com/sleep/anantara-chiang-mai-staycation/)
13:04:40	2589/2589	---MCZ	200	added ('OK')	application/json	date:Sun,%2015%20Dec%202024%2006:04:40%20GMT	https://luxurychiangmai.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fluxurychiangmai.com%2Fsleep%2Fanantara-chiang-mai-staycation%2F	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-json/oembed/1.0/embed9010.json	(from https://luxurychiangmai.com/sleep/anantara-chiang-mai-staycation/)
13:04:42	1315074/1315074	---M--	200	added ('OK')	image/jpeg	etag:%225a3320e8-141102%22	https://luxurychiangmai.com/wp-content/uploads/2017/12/IMG_20170317_163510.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/12/IMG_20170317_163510.jpg	(from https://luxurychiangmai.com/sleep/anantara-chiang-mai-staycation/)
13:04:43	3228167/3228167	---M--	200	added ('OK')	image/jpeg	etag:%225a3320e8-314207%22	https://luxurychiangmai.com/wp-content/uploads/2017/12/IMG_20170317_170551.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/12/IMG_20170317_170551.jpg	(from https://luxurychiangmai.com/sleep/anantara-chiang-mai-staycation/)
13:04:43	2733968/2733968	---M--	200	added ('OK')	image/jpeg	etag:%225a331530-29b790%22	https://luxurychiangmai.com/wp-content/uploads/2017/12/IMG_20170318_160155.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/12/IMG_20170318_160155.jpg	(from https://luxurychiangmai.com/sleep/anantara-chiang-mai-staycation/)
13:04:44	2315724/2315724	---M--	200	added ('OK')	image/jpeg	etag:%225a33156c-2355cc%22	https://luxurychiangmai.com/wp-content/uploads/2017/12/IMG_20170318_160305.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/12/IMG_20170318_160305.jpg	(from https://luxurychiangmai.com/sleep/anantara-chiang-mai-staycation/)
13:04:44	2582/2582	---MCZ	200	added ('OK')	application/json	date:Sun,%2015%20Dec%202024%2006:04:44%20GMT	https://luxurychiangmai.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fluxurychiangmai.com%2Fsleep%2F137-pillars-house-best-hotel%2F	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-json/oembed/1.0/embedb99d.json	(from https://luxurychiangmai.com/sleep/137-pillars-house-best-hotel/)
13:04:44	3217732/3217732	---M--	200	added ('OK')	image/jpeg	etag:%225a33156c-311944%22	https://luxurychiangmai.com/wp-content/uploads/2017/12/IMG_20170318_134329.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/12/IMG_20170318_134329.jpg	(from https://luxurychiangmai.com/sleep/anantara-chiang-mai-staycation/)
13:04:44	1091839/1091839	---M--	200	added ('OK')	image/jpeg	etag:%2259e3f680-10a8ff%22	https://luxurychiangmai.com/wp-content/uploads/2017/10/download-8.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/10/download-8.jpg	(from https://luxurychiangmai.com/sleep/137-pillars-house-best-hotel/)
13:04:45	27770/27770	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2006:04:45%20GMT	https://luxurychiangmai.com/eat-restaurants-cafes-bars/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/eat-restaurants-cafes-bars/index.html	(from https://luxurychiangmai.com/sleep/137-pillars-house-best-hotel/)
13:04:46	1518216/1518216	---M--	200	added ('OK')	image/jpeg	etag:%2259e3f680-172a88%22	https://luxurychiangmai.com/wp-content/uploads/2017/10/download-7.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/10/download-7.jpg	(from https://luxurychiangmai.com/sleep/137-pillars-house-best-hotel/)
13:04:47	43293/43293	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2006:04:46%20GMT	https://luxurychiangmai.com/more/chiang-mai-past-old-photos/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/more/chiang-mai-past-old-photos/index.html	(from https://luxurychiangmai.com/sleep/137-pillars-house-best-hotel/)
13:04:47	1128569/1128569	---M--	200	added ('OK')	image/jpeg	etag:%2259e3f680-113879%22	https://luxurychiangmai.com/wp-content/uploads/2017/10/IMG_20161012_170321.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/10/IMG_20161012_170321.jpg	(from https://luxurychiangmai.com/sleep/137-pillars-house-best-hotel/)
13:04:47	3406545/3406545	---M--	200	added ('OK')	image/jpeg	etag:%2259e3f680-33fad1%22	https://luxurychiangmai.com/wp-content/uploads/2017/10/137-Pillars-House-Outdoor-shower.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/10/137-Pillars-House-Outdoor-shower.jpg	(from https://luxurychiangmai.com/sleep/137-pillars-house-best-hotel/)
13:04:48	782119/782119	---M--	200	added ('OK')	image/jpeg	etag:%2259e3f680-bef27%22	https://luxurychiangmai.com/wp-content/uploads/2017/10/download-9.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/10/download-9.jpg	(from https://luxurychiangmai.com/sleep/137-pillars-house-best-hotel/)
13:04:48	213421/213421	---M--	200	added ('OK')	image/jpeg	etag:%2259938b00-341ad%22	https://luxurychiangmai.com/wp-content/uploads/2017/08/012-1024x683.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/08/012-1024x683.jpg	(from https://luxurychiangmai.com/sleep/na-nirand-romantic-boutique-resort/)
13:04:49	2807318/2807318	---M--	200	added ('OK')	image/jpeg	etag:%2259e3f680-2ad616%22	https://luxurychiangmai.com/wp-content/uploads/2017/10/137-PH-Pool-and-Green-Wall.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/10/137-PH-Pool-and-Green-Wall.jpg	(from https://luxurychiangmai.com/sleep/137-pillars-house-best-hotel/)
13:04:49	2566/2566	---MCZ	200	added ('OK')	application/json	date:Sun,%2015%20Dec%202024%2006:04:49%20GMT	https://luxurychiangmai.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fluxurychiangmai.com%2Fsleep%2Fna-nirand-romantic-boutique-resort%2F	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-json/oembed/1.0/embed073e.json	(from https://luxurychiangmai.com/sleep/na-nirand-romantic-boutique-resort/)
13:04:50	39214/39214	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2006:04:50%20GMT	https://luxurychiangmai.com/travel/first-time-thailand-experience-culture-thailand-5-tips/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/travel/first-time-thailand-experience-culture-thailand-5-tips/index.html	(from https://luxurychiangmai.com/sleep/137-pillars-house-best-hotel/)
13:04:50	176190/176190	---M--	200	added ('OK')	image/png	etag:%2259938b00-2b03e%22	https://luxurychiangmai.com/wp-content/uploads/2017/08/Screenshot_20170817-091428-300x248.png	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/08/Screenshot_20170817-091428-300x248.png	(from https://luxurychiangmai.com/sleep/na-nirand-romantic-boutique-resort/)
13:04:50	20442/20442	---M--	200	added ('OK')	image/jpeg	etag:%2259938b00-4fda%22	https://luxurychiangmai.com/wp-content/uploads/2017/08/IMG_20170429_111930-300x225.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/08/IMG_20170429_111930-300x225.jpg	(from https://luxurychiangmai.com/sleep/na-nirand-romantic-boutique-resort/)
13:04:50	20512/20512	---M--	200	added ('OK')	image/jpeg	etag:%2259938b00-5020%22	https://luxurychiangmai.com/wp-content/uploads/2017/08/IMG_20170430_123043-225x300.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/08/IMG_20170430_123043-225x300.jpg	(from https://luxurychiangmai.com/sleep/na-nirand-romantic-boutique-resort/)
13:04:51	23571/23571	---M--	200	added ('OK')	image/jpeg	etag:%2259938b00-5c13%22	https://luxurychiangmai.com/wp-content/uploads/2017/08/012-300x200.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/08/012-300x200.jpg	(from https://luxurychiangmai.com/sleep/na-nirand-romantic-boutique-resort/)
13:04:51	2645/2645	---MCZ	200	added ('OK')	application/json	date:Sun,%2015%20Dec%202024%2006:04:52%20GMT	https://luxurychiangmai.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fluxurychiangmai.com%2Fsleep%2Fchai-lai-orchid-sleep-nature-elephants%2F	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-json/oembed/1.0/embed5f90.json	(from https://luxurychiangmai.com/sleep/chai-lai-orchid-sleep-nature-elephants/)
13:04:53	140620/140620	---M--	200	added ('OK')	image/jpeg	etag:%225a6f6c24-2254c%22	https://luxurychiangmai.com/wp-content/uploads/2018/01/DSC06781.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/01/DSC06781.jpg	(from https://luxurychiangmai.com/sleep/chai-lai-orchid-sleep-nature-elephants/)
13:04:53	243412/243412	---M--	200	added ('OK')	image/jpeg	etag:%225a6f6c24-3b6d4%22	https://luxurychiangmai.com/wp-content/uploads/2018/01/24197135_10156993847338569_955087583_o.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/01/24197135_10156993847338569_955087583_o.jpg	(from https://luxurychiangmai.com/sleep/chai-lai-orchid-sleep-nature-elephants/)
13:04:53	164451/164451	---M--	200	added ('OK')	image/jpeg	etag:%225a6f6c24-28263%22	https://luxurychiangmai.com/wp-content/uploads/2018/01/JoweeIvan-10.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/01/JoweeIvan-10.jpg	(from https://luxurychiangmai.com/sleep/chai-lai-orchid-sleep-nature-elephants/)
13:04:54	2668/2668	---MCZ	200	added ('OK')	application/json	date:Sun,%2015%20Dec%202024%2006:04:54%20GMT	https://luxurychiangmai.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fluxurychiangmai.com%2Fsleep%2Fom-waters-weekend-nature-houseboat%2F	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-json/oembed/1.0/embed3dd9.json	(from https://luxurychiangmai.com/sleep/om-waters-weekend-nature-houseboat/)
13:04:55	43855/43855	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Dec%202024%2006:04:55%20GMT	https://luxurychiangmai.com/do/chai-lai-orchid-boutique-hotel/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/do/chai-lai-orchid-boutique-hotel/index.html	(from https://luxurychiangmai.com/sleep/chai-lai-orchid-sleep-nature-elephants/)
13:04:56	224524/224524	---M--	200	added ('OK')	image/jpeg	etag:%225a29d600-36d0c%22	https://luxurychiangmai.com/wp-content/uploads/2017/12/806f6253-4507-4bd6-a735-beb42831ccba.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/12/806f6253-4507-4bd6-a735-beb42831ccba.jpg	(from https://luxurychiangmai.com/sleep/om-waters-weekend-nature-houseboat/)
13:04:56	392754/392754	---M--	200	added ('OK')	image/jpeg	etag:%225a29d600-5fe32%22	https://luxurychiangmai.com/wp-content/uploads/2017/12/received_10157628817090103-1.jpeg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/12/received_10157628817090103-1.jpg	(from https://luxurychiangmai.com/sleep/om-waters-weekend-nature-houseboat/)
13:04:56	939939/939939	---M--	200	added ('OK')	image/png	etag:%225a29d600-e57a3%22	https://luxurychiangmai.com/wp-content/uploads/2017/12/screen-shot-2016-11-13-at-9-00-13-pm_orig.png	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/12/screen-shot-2016-11-13-at-9-00-13-pm_orig.png	(from https://luxurychiangmai.com/sleep/om-waters-weekend-nature-houseboat/)
13:04:56	183579/183579	---M--	200	added ('OK')	image/jpeg	etag:%225a29d600-2cd1b%22	https://luxurychiangmai.com/wp-content/uploads/2017/12/FB_IMG_1512714861179.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/12/FB_IMG_1512714861179.jpg	(from https://luxurychiangmai.com/sleep/om-waters-weekend-nature-houseboat/)
13:04:56	178515/178515	---M--	200	added ('OK')	image/jpeg	etag:%22a3475f029e8051bffeb1ea3b2125ae709565baed%22	https://a0.muscache.com/im/pictures/955bbbe0-b047-4f4f-b043-af8aa386371e.jpg?aki_policy=xx_large	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/a0.muscache.com/im/pictures/955bbbe0-b047-4f4f-b043-af8aa386371e47e0.jpg	(from https://luxurychiangmai.com/sleep/om-waters-weekend-nature-houseboat/)
13:04:57	18138/18138	---M--	200	added ('OK')	image/jpeg	etag:%225a29d600-46da%22	https://luxurychiangmai.com/wp-content/uploads/2017/12/unspecified-18.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/12/unspecified-18.jpg	(from https://luxurychiangmai.com/sleep/om-waters-weekend-nature-houseboat/)
13:04:57	2513/2513	---MCZ	200	added ('OK')	application/json	date:Sun,%2015%20Dec%202024%2006:04:58%20GMT	https://luxurychiangmai.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fluxurychiangmai.com%2Fsleep%2Fcamp-chiang-mai%2F	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-json/oembed/1.0/embedbc13.json	(from https://luxurychiangmai.com/sleep/camp-chiang-mai/)
13:04:58	74859/74859	---M--	200	added ('OK')	image/jpeg	etag:%225a0a3200-1246b%22	https://luxurychiangmai.com/wp-content/uploads/2017/11/cq5dam.web_.720.405.jpeg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/11/cq5dam.web_.720.405.jpg	(from https://luxurychiangmai.com/sleep/camp-chiang-mai/)
13:04:58	53570/53570	---M--	200	added ('OK')	image/jpeg	etag:%225a0a3200-d142%22	https://luxurychiangmai.com/wp-content/uploads/2017/11/15122963_1351876744822587_4051720467109623848_o.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/11/15122963_1351876744822587_4051720467109623848_o.jpg	(from https://luxurychiangmai.com/sleep/camp-chiang-mai/)
13:04:59	87094/87094	---M--	200	added ('OK')	image/jpeg	etag:%225a0a3200-15436%22	https://luxurychiangmai.com/wp-content/uploads/2017/11/15675610_10154641291296251_6549918944266426608_o.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/11/15675610_10154641291296251_6549918944266426608_o.jpg	(from https://luxurychiangmai.com/sleep/camp-chiang-mai/)
13:04:59	62235/62235	---M--	200	added ('OK')	image/jpeg	etag:%225a0a3200-f31b%22	https://luxurychiangmai.com/wp-content/uploads/2017/11/2-1.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/11/2-1.jpg	(from https://luxurychiangmai.com/sleep/camp-chiang-mai/)
13:04:59	2717/2717	---MCZ	200	added ('OK')	application/json	date:Sun,%2015%20Dec%202024%2006:04:59%20GMT	https://luxurychiangmai.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fluxurychiangmai.com%2Fsleep%2Freal-estate%2Fsanctum-chiangmai-safety-luxury%2F	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-json/oembed/1.0/embed20a4.json	(from https://luxurychiangmai.com/sleep/real-estate/sanctum-chiangmai-safety-luxury/)
13:05:00	351659/351659	---M--	200	added ('OK')	image/jpeg	etag:%225a60f57c-55dab%22	https://luxurychiangmai.com/wp-content/uploads/2018/01/150702_BIRDEYE_FINAL0000.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/01/150702_BIRDEYE_FINAL0000.jpg	(from https://luxurychiangmai.com/sleep/real-estate/sanctum-chiangmai-safety-luxury/)
13:05:00	567713/567713	---M--	200	added ('OK')	image/jpeg	etag:%225a60f57c-8a9a1%22	https://luxurychiangmai.com/wp-content/uploads/2018/01/150609_LIVINGROOM_FINAL.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/01/150609_LIVINGROOM_FINAL.jpg	(from https://luxurychiangmai.com/sleep/real-estate/sanctum-chiangmai-safety-luxury/)
13:05:00	574857/574857	---M--	200	added ('OK')	image/jpeg	etag:%225a60f66c-8c589%22	https://luxurychiangmai.com/wp-content/uploads/2018/01/150817_KITCHEN_FINAL.0000-1.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/01/150817_KITCHEN_FINAL.0000-1.jpg	(from https://luxurychiangmai.com/sleep/real-estate/sanctum-chiangmai-safety-luxury/)
13:05:01	348787/348787	---M--	200	added ('OK')	image/jpeg	etag:%225a60f5b8-55273%22	https://luxurychiangmai.com/wp-content/uploads/2018/01/BATHROOM_FINAL2.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/01/BATHROOM_FINAL2.jpg	(from https://luxurychiangmai.com/sleep/real-estate/sanctum-chiangmai-safety-luxury/)
13:05:01	790787/790787	---M--	200	added ('OK')	image/jpeg	etag:%225a60f57c-c1103%22	https://luxurychiangmai.com/wp-content/uploads/2018/01/BIRD-VIEW-FINAL0000.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/01/BIRD-VIEW-FINAL0000.jpg	(from https://luxurychiangmai.com/sleep/real-estate/sanctum-chiangmai-safety-luxury/)
13:05:02	752525/752525	---M--	200	added ('OK')	image/jpeg	etag:%225a60f57c-b7b8d%22	https://luxurychiangmai.com/wp-content/uploads/2018/01/FRONT-VIEW-FINAL0001.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2018/01/FRONT-VIEW-FINAL0001.jpg	(from https://luxurychiangmai.com/sleep/real-estate/sanctum-chiangmai-safety-luxury/)
13:05:03	2600/2600	---MCZ	200	added ('OK')	application/json	date:Sun,%2015%20Dec%202024%2006:05:03%20GMT	https://luxurychiangmai.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fluxurychiangmai.com%2Fsleep%2Fbaan-lam-yai-luxury-villa-sale%2F	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-json/oembed/1.0/embedd6f5.json	(from https://luxurychiangmai.com/sleep/baan-lam-yai-luxury-villa-sale/)
13:05:03	191790/191790	---M--	200	added ('OK')	image/jpeg	etag:%225a14be00-2ed2e%22	https://luxurychiangmai.com/wp-content/uploads/2017/11/NATURALVILLA_HOUSE_DAY11-1024x575.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/11/NATURALVILLA_HOUSE_DAY11-1024x575.jpg	(from https://luxurychiangmai.com/sleep/baan-lam-yai-luxury-villa-sale/)
13:05:04	2961333/2961333	---M--	200	added ('OK')	image/jpeg	etag:%225a136c80-2d2fb5%22	https://luxurychiangmai.com/wp-content/uploads/2017/11/NATURALVILLA_POOL7.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/11/NATURALVILLA_POOL7.jpg	(from https://luxurychiangmai.com/sleep/baan-lam-yai-luxury-villa-sale/)
13:05:05	3371926/3371926	---M--	200	added ('OK')	image/jpeg	etag:%225a136c80-337396%22	https://luxurychiangmai.com/wp-content/uploads/2017/11/NATURALVILLA_HOUSE_NIGHT10.jpg	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-content/uploads/2017/11/NATURALVILLA_HOUSE_NIGHT10.jpg	(from https://luxurychiangmai.com/sleep/baan-lam-yai-luxury-villa-sale/)
13:05:05	2536/2536	---MCZ	200	added ('OK')	application/json	date:Sun,%2015%20Dec%202024%2006:05:05%20GMT	https://luxurychiangmai.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fluxurychiangmai.com%2Fsleep%2Fwhere-to-stay-in-chiang-mai%2F	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/wp-json/oembed/1.0/embedd00d.json	(from https://luxurychiangmai.com/sleep/where-to-stay-in-chiang-mai/)
13:05:05	1945/1945	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%229cf635dfa7671fdb502d2eee07702af0%22	https://luxurychiangmai.com/sleep/where-to-stay-in-chiang-mai/feed/	C:/Users/revol/Desktop/LuxuryCM/LuxuryCM2/luxurychiangmai.com/sleep/where-to-stay-in-chiang-mai/feed/index.html	(from https://luxurychiangmai.com/sleep/where-to-stay-in-chiang-mai/)
